3 SEASONS CAMPING RESORT INC     151.925000   REHOBOTH BEA  IB    DE WNDY333
NANTICOKE MEMORIAL HOSPITAL      467.850000   SEAFORD       IB    DE KD38012
NANTICOKE MEMORIAL HOSPITAL      467.875000   SEAFORD       IB    DE KD38012
NANTICOKE MEMORIAL HOSPITAL      467.900000   SEAFORD       IB    DE KD38012
NANTICOKE MEMORIAL HOSPITAL      467.925000   SEAFORD       IB    DE KD38012
NANTICOKE MEMORIAL HOSPITAL      468.887500   SEAFORD       IB    DE KD38012
NANTICOKE MEMORIAL HOSPITAL      469.575000   SEAFORD       IB    DE WNHA351
NANTICOKE MEMORIAL HOSPITAL IN   457.525000   SEAFORD       IB    DE KS6415
NANTICOKE MEMORIAL HOSPITAL IN   457.550000   SEAFORD       IB    DE KS6415
NANTICOKE MEMORIAL HOSPITAL IN   457.575000   SEAFORD       IB    DE KS6415
NANTICOKE MEMORIAL HOSPITAL IN   457.600000   SEAFORD       IB    DE KS6415
NANTICOKE MEMORIAL HOSPITAL IN   467.750000   SEAFORD       IB    DE KS6415
NANTICOKE MEMORIAL HOSPITAL IN   467.775000   SEAFORD       IB    DE KS6415
NANTICOKE MEMORIAL HOSPITAL IN   467.800000   SEAFORD       IB    DE KS6415
NANTICOKE MEMORIAL HOSPITAL IN   467.825000   SEAFORD       IB    DE KS6415
NANTICOKE MEMORIAL HOSPITAL IN   467.850000   SEAFORD       IB    DE KS6415
NANTICOKE MEMORIAL HOSPITAL IN   467.875000   SEAFORD       IB    DE KS6415
NANTICOKE MEMORIAL HOSPITAL IN   467.900000   SEAFORD       IB    DE KS6415
NANTICOKE MEMORIAL HOSPITAL IN   467.925000   SEAFORD       IB    DE KS6415
NECK DISTRICT VOLUNTEER FIRE D    46.060000   HUDSON        PF    MD KBA315
NEW DIMENSIONS CONSTRUCTION CO   806.000000   LEWES         YB    MD WNNW909
NEW DIMENSIONS CONSTRUCTION CO   808.487500   LEWES         GB    DE WNPV555
NEW DIMENSIONS CONSTRUCTION CO   853.487500   LEWES         GB    DE WNPV555
NEW ERA COMMUNICATIONS, INC.     931.362500   SALISBURY     CD    MD KNKM370
NICHOLS, BONNIE S                154.570000   HEBRON        IB    MD KD29243
NICHOLS, LEONARD                 461.500000   WILLIAMSBURG  IB    MD WNAT798
NICHOLS, LEONARD                 466.500000   DENTON        IB    MD WNAT798
NICHOLS, WALLACE R               806.000000   DENTON        YB    MD WNUC610
NICKERSON, DAVID                 154.540000   CAMBRIDGE     IB    MD WZT291
NICKLE ELECTRIC INC              806.000000   SEAFORD       YB    DE WNKD876
NIXON, ROBERT                    806.000000   SALISBURY     YB    MD WNSY859
NORTH BAY MARINA INC             154.570000   SELBYVILLE    IB    DE KD29970
NORTH CAROLINE HIGH SCHOOL       154.570000   RIDGELY       IB    MD WNXI984
NORTH FLORIDA MMDS PARTNERS     2150.250000   SEAFORD       CM    DE WMH273
NORTH FLORIDA MMDS PARTNERS     2154.750000   SEAFORD       CM    DE WMH273
NORWICH FLUIDS INC               806.000000   QUEEN ANNE    YB    MD WNQT321
NVJ COM                         2677.000000   SALISBURY     IB    MD WNTK594
O A NEWTON & SON COMPANY         151.520000   BRIDGEVILLE   IS    DE KUW801
O CONOR PIPER FLYNN & PORTER &   806.000000   SALISBURY     YB    MD WNFF611
O DAY, WILLIAM J:O DAY, DONNA    806.000000   SEAFORD       YB    DE WNRJ574
O N ANDREW & SON INC             806.000000   EASTON        YB    MD WNDM470
OCCIDENTAL CHEMICAL CORPORATIO   464.675000   SALISBURY     IB    MD WNVQ730
OCCIDENTAL CHEMICAL CORPORATIO   469.675000   SALISBURY     IB    MD WNVQ730
OCEAN VIEW REAL ESTATE INC        30.960000   OCEAN VIEW    IB    DE KNAY496
OCKELS FARMS INC                 151.595000   MILTON        IS    DE WNIF671
OIL REPAIR & INSTALLATION COMP   461.450000   SALISBURY     IB    MD KQX630
OIL REPAIR & INSTALLATION COMP   466.450000   SALISBURY     IB    MD KQX630
OLIVER, DAVID                    806.000000   OCEAN CITY    YB    MD WNUK544
OTA J STEVENSON INC              806.000000   SALISBURY     YB    MD WNRT278
P & A ENGINEERING INC            806.000000   SALISBURY     YB    MD WNFZ222
P AND M CUSTOM BUILDERS INC      806.000000   HARRINGTON    YB    DE WNMI541
PADULA, FRANCIS                  461.325000   OAK ORCHARD   IB    DE KNJY270
PAGE AMERICA OF NEW YORK, INC.   931.612500   SALISBURY     CD    MD KNKG616
PAGE AMERICA OF PENNSYLVANIA,    931.062500   ROXANA        CD    DE KNKJ917
PAGING NETWORK OF WASHINGTON I   929.562500   CAMBRIDGE     GS    MD WPBU647
PAGING NETWORK OF WASHINGTON I   929.562500   EASTON        GS    MD WPBN993
PAGING NETWORK OF WASHINGTON I   929.562500   EASTON        GS    MD WPBU672
PAGING NETWORK OF WASHINGTON I   929.562500   LEWIS         GS    DE WPBU648
PAGING NETWORK OF WASHINGTON I   929.562500   SALISBURY     GS    MD WPBU646
PAGING NETWORK OF WASHINGTON,     72.080000   EASTON        CD    MD KNKE387
PAGING NETWORK OF WASHINGTON,     72.800000   EASTON        CD    MD KNKE387
PAGING NETWORK OF WASHINGTON,    931.287500   CAMBRIDGE     CD    MD KNKE387
PAGING NETWORK OF WASHINGTON,    931.287500   EASTON        CD    MD KNKE387
PAGING NETWORK OF WASHINGTON,    931.287500   REHOBOTH BEA  CD    DE KNKE387
PAGING NETWORK OF WASHINGTON,    931.287500   SALISBURY     CD    MD KNKE387
PAGING NETWORK OF WASHINGTON,    931.387500   SALISBURY     CD    MD KNKE387
PAGING NETWORK OF WASHINGTON,    931.687500   CAMBRIDGE     CD    MD KNKE387
PAGING NETWORK OF WASHINGTON,    931.687500   EASTON        CD    MD KNKO735
PAGING NETWORK OF WASHINGTON,    931.687500   EASTON        CD    MD KNKO737
PAGING NETWORK OF WASHINGTON,    931.687500   LEWIS         CD    DE KNKO958
PAGING NETWORK OF WASHINGTON,    931.687500   SALISBURY     CD    MD KNKE387
PAGING NETWORK OF WASHINGTON,    959.962500   SALISBURY     CD    MD KNKE387
PAGING PARTNERS LP               929.637500   HURLOCK       GS    MD WPBU684
PAGING PARTNERS LP               929.637500   LEWES         GS    DE WPBU684
PAGING PARTNERS LP               929.637500   MILFORD       GS    DE WPBU684
PAGING PARTNERS LP               929.637500   SALISBURY     GS    MD WPBU684
PAPER PRODUCTS INC               806.000000   SEAFORD       YB    DE WNPI994
PARACHUTES ARE FUN INC           464.450000   SEAFORD       IB    DE WNXD640
PARACHUTES ARE FUN INC           469.450000   SEAFORD       IB    DE WNXD640
PARADEE OIL COMPANY               35.880000   MILFORD       IB    DE WNRF422
PARKER BOLCK CO                  154.570000   FRUITLAND     IB    MD WNUG772
PARKER ENTERPRISES INC           463.975000   MILLSBORO     IB    DE WNDF990
PARKER ENTERPRISES INC           468.975000   MILLSBORO     IB    DE WNDF990
PASCO INC                        806.000000   SALISBURY     YB    MD WNLD876
PASSWATERS III, SAMUEL J         806.000000   MILFORD       YB    DE WNPG464
PAULS TREE SRVICE INC             31.040000   OCEAN VIEW    IB    DE KNFM867
PAYNE, ROBERT                    464.625000   WILLARDS      IB    MD KNIY474
PAYNE, ROBERT                    464.800000   SMITHVILLE    IB    MD KNIY474
PAYNE, ROBERT                    469.625000   WILLARDS      IB    MD KNIY474
PAYNE, ROBERT                    469.800000   SMITHVILLE    IB    MD KNIY474
PENINSULA GENERAL HOSPITAL       466.212500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       466.262500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       466.287500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       466.337500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       466.662500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       468.312500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       468.362500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       468.387500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       468.437500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       468.762500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       468.812500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       468.837500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       468.887500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       469.087500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       469.137500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       469.162500   SALISBURY     IB    MD KD48193
PENINSULA GENERAL HOSPITAL       469.212500   SALISBURY     IB    MD KD48193
PENINSULA NURSERIES INC          806.000000   SELBYVILLE    YB    MD WPAZ270
PENINSULA NURSERIES INC          808.487500   SELBYVILLE    GB    DE WPBH822
PENINSULA NURSERIES INC          853.487500   SELBYVILLE    GB    DE WPBH822
PENINSULA OBSTETRICS AND GYNEC   806.000000   SALISBURY     YB    MD WNQE549
PENINSULA OIL CO INC             152.930000   SELBYVILLE    IS    DE KBQ912
PENINSULA OIL COMPANY INC        152.930000   MILFORD       IS    DE WXY678
PENINSULA OIL COMPANY INC        152.930000   SEAFORD       IS    DE KF4283
PENINSULA OIL COMPANY INC        153.930000   SEAFORD       IS    DE KNDX399
PENINSULA REGIONAL MEDICAL CEN     0.245510   SALISBURY     AR    MD WRLB2871
PENINSULA REGIONAL MEDICAL CEN   155.295000   SALISBURY     PS    MD KWV469
PENINSULA REGIONAL MEDICAL CEN   163.250000   SALISBURY     PS    MD KWV469
PENINSULA REGIONAL MEDICAL CEN   454.575000   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   457.525000   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   457.525000   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   457.550000   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   457.550000   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   457.575000   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   457.600000   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   457.600000   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   460.662500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   460.687500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   460.712500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   460.737500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   460.762500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   460.787500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   460.812500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   460.837500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   460.862500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   465.662500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   465.662500   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   465.687500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   465.687500   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   465.712500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   465.712500   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   465.737500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   465.737500   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   465.762500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   465.762500   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   465.787500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   465.787500   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   465.812500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   465.812500   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   465.837500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   465.837500   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   465.862500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   465.862500   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   466.237500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   466.312500   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   467.750000   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   467.750000   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   467.775000   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   467.775000   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   467.800000   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   467.800000   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   467.825000   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   467.825000   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   467.850000   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   467.850000   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   467.875000   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   467.875000   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   467.900000   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   467.900000   SALISBURY     IB    MD KD3058
PENINSULA REGIONAL MEDICAL CEN   467.925000   SALISBURY     IB    MD KD28523
PENINSULA REGIONAL MEDICAL CEN   467.925000   SALISBURY     IB    MD KD3058
PENINSULA TRACTOR INC            806.000000   SALISBURY     YB    MD WNWI825
PENINSULA UNITED METHODIST HOM   464.450000   SEAFORD       IB    DE WNSO532
PENINSULA UNITED METHODIST HOM   469.450000   SEAFORD       IB    DE WNSO532
PENN CENTRAL COMMUNICATIONS CO   160.710000   DELMAR        LR    DE KJN832
PENN CENTRAL COMMUNICATIONS CO   160.710000   SEAFORD       LR    DE KJN832
PENN CENTRAL COMMUNICATIONS CO   161.070000   DELMAR        LR    DE KJN832
PENN CENTRAL COMMUNICATIONS CO   161.070000   MILLSBORO     LR    DE KJN832
PENN CENTRAL COMMUNICATIONS CO   161.070000   SEAFORD       LR    DE KJN832
PENN CENTRAL COMMUNICATIONS CO   161.130000   DELMAR        LR    DE KJN832
PENN CENTRAL COMMUNICATIONS CO   161.130000   SEAFORD       LR    DE KJN832
PENNINSULA ROOFING COMPANY       806.000000   SALISBURY     YB    MD WNDM483
PEP UP INC                       806.000000   GEORGETOWN    YB    DE WNNB671
PEPSI COLA BOTTLING CO OF SALI   806.000000   SALISBURY     YB    MD WNGI902
PERDUE FARMS INC                 464.375000   GEORGETOWN    IB    DE WNZY482
PERDUE FARMS INC                 469.375000   GEORGETOWN    IB    DE WNZY482
PERDUE FARMS INC                 806.000000   BRIDGEVILLE   YB    DE WNNQ821
PERDUE FARMS INC                 806.000000   SALISBURY     YB    MD WNFF593
PERDUE INC                       153.050000   SALISBURY     IX    MD KNGT310
PERDUE INC                       464.825000   GEORGETOWN    IB    DE WNGS528
PERDUE INC                       469.825000   GEORGETOWN    IB    DE WNGS528
PHELAN, WILLIAM                  806.000000   BERLIN        YB    MD WNYW923
PHILLIPS HARDWARE COMPANY        152.900000   CAMBRIDGE     IS    MD KBI350
PHILLIPS, ROBERT W               806.000000   LAUREL        YB    DE WNWZ336
PHILLIPS, WOODROW W              151.835000   LAUREL        IB    DE KBA236
PILCHARD TRACTOR                 806.000000   SALISBURY     YB    MD WNPW972
PILOTS ASSOC FOR THE BAY & RVR  2900.000000   LEWES         MR    DE KMC967
PILOTS ASSOCIATION FOR THE BAY   156.700000   LEWES         MC    DE WHW754
PILOTS ASSOCIATION FOR THE BAY   156.700000   LEWES         MC    DE WHW819
PILOTS ASSOCIATION FOR THE BAY   156.725000   LEWES         MC    DE WHW754
PILOTS ASSOCIATION FOR THE BAY   156.725000   LEWES         MC    DE WHW819
PILOTS ASSOCIATION FOR THE BAY   156.800000   LEWES         MC    DE WHW754
PILOTS ASSOCIATION FOR THE BAY   156.800000   LEWES         MC    DE WHW819
PILOTS ASSOCIATION FOR THE BAY   161.600000   LEWES         MC    DE WHW754
PILOTS ASSOCIATION FOR THE BAY   161.600000   LEWES         MC    DE WHW819
PINE ACRES INC                   154.540000   MILLSBORO     IB    DE KUR747
PINE BLUFF VILLAGE               463.500000   SALISBURY     IB    MD WNUD258
PINE BLUFF VILLAGE               468.500000   SALISBURY     IB    MD WNUD258
PITTSVILLE, TOWN OF              153.905000   PITTSVILLE    PL    MD WNST306
PJB COMMUNICATIONS, INC.          35.500000   BRIDGEVILLE   CD    DE KPE333
PJB COMMUNICATIONS, INC.          35.500000   EAST NEW MAR  CD    MD KPE333
PJB COMMUNICATIONS, INC.          35.500000   LEWES         CD    DE KPE333
PJB COMMUNICATIONS, INC.          35.500000   SALISBURY     CD    MD KPE333
PJB COMMUNICATIONS, INC.         959.887500   HEBRON        CD    MD KPE333
PJB COMMUNICATIONS, INC.         959.887500   SALISBURY     CD    MD KPE333
PJB COMMUNICATIONS, INC.         959.912500   BRIDGEVILLE   CD    DE KPE333
PLYMOUTH TUBE CO INC             154.570000   SALISBURY     IB    MD WNVZ543
PLYMOUTH TUBE COMPANY             72.380000   SALISBURY     IX    MD KB80597
PLYMOUTH TUBE COMPANY             72.440000   SALISBURY     IX    MD KB80597
PLYMOUTH TUBE COMPANY             72.520000   SALISBURY     IX    MD KB80597
PLYMOUTH TUBE COMPANY             72.560000   SALISBURY     IX    MD KB80597
PONTOON EXPRESS INC              464.700000   BETHANY BEAC  IB    DE WNJH789
PONTOON EXPRESS INC              469.700000   BETHANY BEAC  IB    DE WNJH789
POOLE, STEVEN                    806.000000   SALISBURY     YB    MD WNRK399
